Event Date,First Name,Last Name,Position,Height,Weight,Wingspan,Hand Span,Reach,10,20,40,5_10_5_10,5_10_5_20,3_Cone,VJ_Max,VJ_VJ,Broad Jump,40 P,VJ_P,BJ_P,Shuttle_P,Total P,PI Grade,Name,,,,,
1/4/18,Aaron,Proctor,WR,68,140,71,,88,1.69,2.796,4.824,2.246,4.496,7.878,116,28,108,38.51,36.93,36.92,39,152,37.95,Aaron Proctor,,,,,
1/4/18,Kevin,Costa,QB,70.5,168,73,,91,1.778,2.899,5.021,2.486,4.685,8.228,116,25,92,39.69,36.48,32.5,42,150,37.62,Kevin Costa,,,,,
1/4/18,Thomas,Lewis,QB,70.5,185,71,,90.5,2.036,3.181,5.267,2.405,4.668,7.643,115,24.5,87,29.11,40.13,33.73,47,150,37.38,Thomas Lewis,,,,,
1/4/18,Lavelton,Williams,RB,70.5,220,79,,95.5,1.796,2.958,5.138,2.452,4.718,7.666,120.5,25,,50.42,50.79,,54,155,38.71,Lavelton Williams,,,,,
1/4/18,Chase,Hutchison,OL,74,304,76,,94.5,2.184,3.597,6.147,2.881,5.377,8.497,117,22.5,,38.75,66,,50,155,38.7,Chase Hutchison,,,,,
1/4/18,Franklin,Banks,DL,70.5,372,77,,93,2.127,3.554,6.278,2.78,5.346,9.144,,,0,51.33,,28.84,62,143,35.63,Franklin Banks,,,,,
1/4/18,Khali,Saunders,LB,74,217,81,,100.5,1.77,2.978,5.187,2.421,4.587,7.851,124.5,24,,51.96,45.14,,58,155,38.67,Khali Saunders,,,,,
1/4/18,Cole,Snyder,QB,74.5,193,75,,93,1.884,3.144,5.46,2.556,4.801,7.8,111,18,99,38.32,25.78,39.43,45,148,37.05,Cole Snyder,,,,,
1/4/18,Solomon,Landrum,DL,70,232,74,,92,1.928,3.177,5.44,2.669,4.86,8.232,,,98,42.98,,51.86,52,147,36.65,Solomon Landrum,,,,,
1/4/18,Matthew,Schmidt,LB,70.5,180,71,,90,1.842,3.149,5.52,2.48,4.792,7.692,111,21,94,38.24,31.54,36.56,42,148,37.06,Matthew Schmidt,,,,,
1/4/18,Henderson,Francois,RB,66,163,72,,87.5,1.683,2.825,4.836,2.219,4.304,7.609,121,33.5,,45.4,56.17,,52,154,38.48,Henderson Francois,,,,,
1/4/18,Shemar,Pearl,DL,75.5,219,80,,98.5,1.789,2.927,4.985,2.446,4.605,7.955,123,24.5,,50.79,45.54,,57,154,38.44,Shemar Pearl,,,,,
1/4/18,Skylar,Mack,LB,71,207,74,,94,1.825,3.009,5.217,2.469,4.71,8.113,116.5,,108,45.22,,50.78,51,147,36.68,Skylar Mack,,,,,
1/4/18,David,Pellerin,DB,69.5,154,73,,90,1.826,3.039,5.276,2.306,4.299,7.443,113.5,23.5,100,33.59,30.33,34.51,50,148,37.01,David Pellerin,,,,,
1/4/18,Chase,Oliver,RB,71.5,169,71,,90,1.972,3.152,5.315,2.481,4.751,7.55,115.5,25.5,106,29.26,37,40.03,40,147,36.66,Chase Oliver,,,,,
1/4/18,Brandon,Wilson,WR,67.5,162,72,,89.5,1.818,2.998,5.219,2.516,4.718,7.835,113.5,24,97,35.8,35.14,36.3,39,147,36.68,Brandon Wilson,,,,,
1/4/18,Anthony,Shaffer,LB,71,202,75,,94,1.867,3.009,5.076,2.416,4.409,7.551,120.5,26.5,,41.22,48.54,,60,150,37.52,Anthony Shaffer,,,,,
1/4/18,Johnpaul,Andrade,QB,73,180,78,,96.5,2.008,3.284,5.697,2.494,4.748,8.003,120.5,24,96,29.52,35.75,35.74,43,144,36.02,Johnpaul Andrade,,,,,
1/4/18,Jack,Stephens,QB,72,159,74,,96.5,1.972,3.193,5.492,2.441,4.523,7.669,123,26.5,106,27.53,35.91,37.21,44,145,36.16,Jack Stephens,,,,,
1/4/18,Cameron,Hergott,QB,72,166,74,0,92.5,1.792,3.048,5.312,2.469,4.677,7.584,116.5,24,93,38.3,32.69,31.41,42,144,35.98,Cameron Hergott,,,,,
1/4/18,Logan,Kallesen,OL,73.5,296,76,,96,2.073,3.439,5.884,2.941,5.366,8.452,114.5,18.5,,44.12,55.95,,49,149,37.28,Logan Kallesen,,,,,
1/4/18,Beau,Curry,OL,74,195,75,,97,2.059,3.317,5.667,2.625,4.994,8.078,119.5,22.5,91,29.66,36,35.7,40,141,35.36,Beau Curry,,,,,
1/4/18,Ato,Scott,DB,71.5,145,75,,93.5,1.721,2.827,4.853,2.442,4.39,7.536,118,24.5,104,37.77,28.33,33.06,44,143,35.76,Ato Scott,,,,,
1/4/18,Charles,Wright,QB,70.5,173,73,,92,2.007,3.218,5.432,2.673,5.047,7.8,120,28,94,28.41,44.04,34.86,34,142,35.44,Charles Wright,,,,,
1/4/18,Rolandiss,Whitener,DB,68.5,130,73,,90,1.762,2.863,4.876,2.328,4.397,7.435,120.5,30.5,107,31.55,38.93,33.53,39,143,35.79,Rolandiss Whitener,,,,,
1/4/18,Mehki,Jordan,QB,70,145,73,,92,1.69,2.891,5.022,2.529,4.874,7.821,119,27,107,39.89,34.67,35.98,32,143,35.65,Mehki Jordan,,,,,
1/4/18,Kavir,Bains,DB,68,155,71,,88.5,1.848,3.074,5.329,2.458,4.606,7.767,112.5,24,99,32.61,32.82,35.36,41,141,35.35,Kavir Bains,,,,,
1/4/18,J.J.,Mccarthy,QB,70.5,160,73,,90,1.908,3.086,5.285,2.541,4.724,7.65,117,27,96,30.59,38.4,32.87,39,141,35.18,J.J. Mccarthy,,,,,
1/4/18,Davon,Williams,WR,68,156,73,,89.5,1.815,2.985,5.147,2.628,4.863,7.808,117,27.5,91,34.64,40.3,30.99,35,141,35.17,Davon Williams,,,,,
1/4/18,Ty,Eck,DB,65.5,150,66,,84,1.87,3.048,5.224,2.534,4.634,7.871,110.5,26.5,94,30.46,38.57,33.24,39,141,35.22,Ty Eck,,,,,
1/4/18,Gavin,Kuld,QB,74,177,76,,96,2.015,3.318,5.743,2.516,4.767,8.129,119.5,23.5,99,28.73,33.1,35.95,42,140,34.9,Gavin Kuld,,,,,
1/4/18,Solomon,Deshields,OL,72,205,80,,98,1.896,3.042,5.1,2.412,4.518,7.662,124.5,26.5,,39.94,48.57,,57,145,36.36,Solomon Deshields,,,,,
1/4/18,Liam,Matthews,WR,70,154,74,,91.5,1.752,2.91,5.03,2.439,4.764,7.655,115,23.5,101,38.02,29.93,34.69,36,139,34.78,Liam Matthews,,,,,
1/4/18,Gage,Guardiola,QB,70.5,164,72,,91.5,2.001,3.323,5.678,2.412,4.598,7.95,117.5,26,88,27.18,37.44,29.22,43,137,34.26,Gage Guardiola,,,,,
1/4/18,Prentice,Fomby,LB,69,184,74,,92.5,1.779,2.853,4.847,2.551,4.673,7.23,122.5,30,,43.39,52.37,,46,142,35.48,Prentice Fomby,,,,,
1/4/18,Jack,Ryder,QB,73.5,181,75,,88,1.832,3.046,5.279,2.309,4.508,7.629,120,32,,39.09,52.11,,51,142,35.45,Jack Ryder,,,,,
1/4/18,Jayden,Brown,WR,67.5,146,73,,90.5,1.827,3.003,5.106,2.357,4.441,7.471,112,21.5,103,31.79,25.59,35.89,43,136,33.99,Jayden Brown,,,,,
1/4/18,Avery,Lalla,QB,71,196,73,,96.5,1.941,3.218,5.61,2.538,4.876,8.113,109,12.5,89,35.59,18.04,37.15,43,134,33.52,Avery Lalla,,,,,
1/4/18,Albert,Laurel,WR,66.5,142,69,,87.5,1.876,3.031,5.146,2.251,4.499,7.538,111.5,24,104,28.56,30.43,36.28,40,135,33.8,Albert Laurel,,,,,
1/4/18,Tariq,Lucona,RB,68.5,142,73,,85.5,1.848,3.048,5.223,2.552,5.097,7.007,115.5,30,107,29.88,41.21,36.43,27,135,33.74,Tariq Lucona,,,,,
1/4/18,Ryan,Stevens,QB,73,169,71,,92,1.877,3.099,5.345,2.657,4.899,7.618,114.5,22.5,96,33.93,29.63,33.07,37,133,33.36,Ryan Stevens,,,,,
1/4/18,Noah,Cruz,DB,68.5,142,70,,89,1.93,3.091,5.288,2.458,4.756,7.266,118.5,29.5,103,26.23,40.18,34.13,34,134,33.58,Noah Cruz,,,,,
1/4/18,Terrence,Pratt,LB,71,205,76,,94.5,1.767,2.985,5.123,2.408,4.637,7.66,115,20.5,,49.34,37,,53,139,34.75,Terrence Pratt,,,,,
1/4/18,Cole,Cooper,RB,68,153,70,,83,1.701,2.828,4.827,2.416,4.393,7.682,116,33,,41.28,50.81,,46,138,34.57,Cole Cooper,,,,,
1/4/18,Willie,Harts,WR,70.5,174,73,,91.5,1.738,2.832,4.766,2.465,4.534,7.38,120.5,29,,44.01,46.37,,48,138,34.55,Willie Harts,,,,,
1/4/18,Dylan,Hayden,QB,69.5,158,72,,91,2.014,3.237,5.522,2.506,4.784,8.182,117,26,97,25.68,36.58,33.75,37,133,33.24,Dylan Hayden,,,,,
1/4/18,Javion,Gathrite,DL,69.5,181,74,,92,1.727,2.897,4.906,2.398,4.639,7.274,119,27,,46.66,44.97,,46,138,34.51,Javion Gathrite,,,,,
1/4/18,William,Chapman,LB,70,208,75,,92.5,1.916,3.187,5.415,2.483,4.745,8.338,118,25.5,,39.27,48.92,,50,138,34.51,William Chapman,,,,,
1/4/18,Ethan,Minder,LB,72,179,75,,94.5,2.038,3.388,5.908,2.642,4.88,8.364,117,22.5,87,28.08,33.17,31.09,39,132,32.95,Ethan Minder,,,,,
1/4/18,Jayden,Rolle,WR,69,179,74,,91,1.777,2.941,5.022,2.349,4.438,7.845,117,26,,42.36,42.76,,52,138,34.39,Jayden Rolle,,,,,
1/4/18,Dashon,Bundy,RB,65.5,142,69,,85.5,1.818,2.967,5.106,2.496,4.64,7.747,111,25.5,93,31.38,34.31,30.73,36,133,33.2,Dashon Bundy,,,,,
1/4/18,Justin,Jefferson,DL,69,225,73,,92,1.983,3.202,5.501,2.594,4.805,8.163,114,22,,38.31,47.18,,52,137,34.35,Justin Jefferson,,,,,
1/4/18,Conrad,Christ,DL,73,243,76,,95.5,2.033,3.371,5.867,2.74,5.127,9.051,119,23.5,,38.4,52.06,,46,137,34.16,Conrad Christ,,,,,
1/4/18,Marquise,Tucker,DB,69,181,73,,90,1.735,2.88,4.944,2.51,4.586,7.611,114.5,24.5,,46.02,40.22,,48,134,33.57,Marquise Tucker,,,,,
1/4/18,Hayden,White,LB,66,151,68,,83.5,1.903,3.143,5.389,2.474,4.672,7.972,105.5,22,92,29.09,29.18,31.94,38,128,32.03,Hayden White,,,,,
1/4/18,Jonathan,Goforth,LB,69,162,69,,87.5,1.926,3.184,5.484,2.86,5.273,7.897,113.5,26,90,30.11,38.08,31.08,28,128,31.89,Jonathan Goforth,,,,,
1/4/18,Seth,Cribben,WR,73.5,185,74,,96.5,1.831,2.976,5.072,2.179,4.473,7.144,121,24.5,,40.02,37.76,,53,131,32.68,Seth Cribben,,,,,
1/4/18,Cameron,Faison,RB,69,147,70,,90,1.595,2.7,4.726,2.344,4.328,7.276,116.5,26.5,,48.1,34.98,,46,130,32.38,Cameron Faison,,,,,
1/4/18,Tre,Conde,LB,69.5,209,73,,90,1.952,3.18,5.473,2.537,4.717,8.106,111,21,,37.31,40.32,,51,129,32.15,Tre Conde,,,,,
1/4/18,Stephon,Chavez,LB,69,169,71,,90,1.981,3.287,5.663,2.635,4.924,8.205,109,19,88,28.86,25.58,31.62,36,122,30.58,Stephon Chavez,,,,,
1/4/18,Namdi,Obiazor,DB,69,152,67,,88.5,1.879,3.165,5.593,2.725,5.115,7.956,114.5,26,88,30.42,35.32,27.5,29,122,30.58,Namdi Obiazor,,,,,
1/4/18,Aidan,Coulson,OL,71.5,232,75,,91.5,2.068,3.396,5.893,2.769,5.223,8.643,115,23.5,,34.83,50.22,,42,127,31.69,Aidan Coulson,,,,,
1/4/18,Taran,Birdi,DB,72,156,77,,93,1.718,2.866,4.941,2.419,4.524,7.426,121.5,28.5,,40.85,39.2,,43,123,30.8,Taran Birdi,,,,,
1/4/18,Tee,Barnes,QB,71.5,149,76,,93,1.906,3.145,5.428,2.689,4.985,8.048,117.5,24.5,92,28.57,29.43,27.11,31,116,28.98,Tee Barnes,,,,,
1/4/18,Jay,Wilkerson,WR,71.5,150,73,,92,1.742,2.848,4.867,2.356,4.445,7.452,121,29,,37.68,38.98,,44,120,30.1,Jay Wilkerson,,,,,
1/4/18,Chris,Kent,OL,71,228,72,,90,2.402,3.978,6.972,3.393,6.386,9.901,105,15,64,21.85,32,30.48,22,107,26.69,Chris Kent,,,,,
1/4/18,Thomas,Schmidt,QB,71,176,72,,92,1.911,3.196,5.604,2.418,4.69,7.975,116,24,,33.49,36.23,,44,113,28.35,Thomas Schmidt,,,,,
1/4/18,Thadeo,Campbell,DB,70.5,172,74,,92.5,1.839,2.989,5.082,2.501,4.853,7.698,117.5,25,,36.72,37.58,,39,113,28.21,Thadeo Campbell,,,,,
1/4/18,Perry,Wells,DB,64.5,135,68,,85.5,1.856,3.05,5.236,2.199,4.245,7.145,102,16.5,76,28.04,14.63,20.02,45,108,26.97,Perry Wells,,,,,
1/4/18,Orlando,Ayon,DB,66.5,123,69,,86,1.961,3.184,5.449,2.366,4.661,7.71,110,24,98,21.66,25.2,28.22,31,106,26.54,Orlando Ayon,,,,,
1/4/18,Anthony,Curtis,WR,68,147,74,,90.5,1.752,2.91,5.052,2.454,4.602,7.841,116,25.5,,36.3,33.71,,39,109,27.16,Anthony Curtis,,,,,
1/4/18,Omar,Sesay,DB,67.5,176,74,,90,1.777,2.917,5.027,2.516,7.676,7.259,122.5,32.5,,41.65,56.51,,10,108,27.03,Omar Sesay,,,,,
1/4/18,Max,Hussian,LB,71.5,189,74,,92.5,2.003,3.42,6.159,2.661,5.009,8.541,115.5,23,,31.23,37.35,,39,107,26.77,Max Hussian,,,,,
1/4/18,Steven,Dearman,QB,0,0,0,0,0,1.794,2.932,5.027,2.402,4.569,7.613,122.5,,109,,,,,0,0,Steven Dearman,,,,,
1/4/18,Jalen,Brown,QB,0,0,0,0,0,1.958,3.134,5.291,2.272,4.426,7.435,122,,108,,,,,0,0,Jalen Brown,,,,,
1/4/18,Chris,Vaughn,RB,0,0,0,0,0,1.741,2.824,4.838,2.353,4.316,7.073,111.5,,107,,,,,0,0,Chris Vaughn,,,,,
1/4/18,Camari,Hunt,RB,0,0,0,0,0,1.826,3.004,5.117,2.292,4.368,7.697,118.5,,106,,,,,0,0,Camari Hunt,,,,,
1/4/18,Ethan,Paul,WR,0,0,0,0,0,1.837,3.02,5.166,2.455,4.587,7.977,116.5,,105,,,,,0,0,Ethan Paul,,,,,
1/4/18,Cam,Reynolds,RB,0,0,0,0,0,1.766,2.933,5.069,2.292,4.368,7.541,116.5,,103,,,,,0,0,Cam Reynolds,,,,,
1/4/18,Drake,Browning,WR,68.5,171,69,,86.5,1.67,2.72,4.664,,,,,,,48.75,,,,49,12.19,Drake Browning,,,,,
1/4/18,Kaleb,Boateng,OL,75.5,282,79,,99.5,2.094,3.466,5.994,,,,,,,40.78,,,,41,10.2,Kaleb Boateng,,,,,
1/4/18,Tommy,Pearce,LB,72,204,74,,87.5,1.88,3.067,5.249,,,,,,,40.77,,,,41,10.19,Tommy Pearce,,,,,
1/4/18,George,Miki-Han,OL,0,0,0,0,0,2.173,3.567,6.255,2.938,5.528,9.422,115,,80,,,,,0,0,George Miki-Han,,,,,
1/5/17,Jordan,Davis,DL,80,322,79,,,1.933,3.165,5.397,2.592,4.955,8.615,,35,113,59.2,91.97,74.41,68,293,73.34,Jordan Davis,,,,,
1/5/17,Kardell,Thomas,OL,76,362,82,,,2.073,3.415,5.914,2.939,5.397,9.351,,28,89,53.96,91.72,73.41,59,278,69.51,Kardell Thomas,,,,,
1/5/17,Josiah,Perez,OL,71,325,73,,,1.99,3.312,5.755,2.625,5.063,8.788,,27.5,90,54.76,84.45,68.98,64,272,68.08,Josiah Perez,,,,,
1/5/17,Alexander,Costilla,OL,75,308,79,,,1.873,3.119,5.421,2.562,4.822,8.518,,25,95,62.24,71.46,64.58,70,269,67.16,Alexander Costilla,,,,,
1/5/17,Eric,Seidelman,OL,74,288,74,,,1.923,3.186,5.491,2.476,4.754,,,34,95,53.78,85.29,60.53,69,268,67.06,Eric Seidelman,,,,,
1/5/17,Justice,Dingle,LB,75,244,76,,,1.725,2.884,4.98,2.216,4.364,8.053,,33,105,63.12,70.33,54.85,75,263,65.87,Justice Dingle,,,,,
1/5/17,Franklin,Love,DL,74,235,80,,,1.774,2.877,4.886,2.298,4.395,8.28,,34,122,55.89,70.7,63.27,71,261,65.18,Franklin Love,,,,,
1/5/17,Gerry,Bohanon,QB,76,217,78,,,1.584,2.746,4.765,2.366,4.3,7.588,,32.5,118,72.5,61.07,55.02,70,258,64.62,Gerry Bohanon,,,,,
1/5/17,Justin,Johnson,OL,78,362,84,,,2.097,3.506,6.079,2.696,5.055,9.053,,16.5,72,52.13,66.44,62.03,72,252,63.09,Justin Johnson,,,,,
1/5/17,Michael,Edwards,OL,79,328,83,,,2.111,3.387,5.822,2.751,5.156,8.289,,26.5,98,46.3,76.9,68,61,252,63.12,Michael Edwards,,,,,
1/5/17,Cedric,Banks,OL,74,320,77,,,2.04,3.389,6.03,2.613,5.352,9.391,,29,87,50.05,83.8,63.67,53,251,62.74,Cedric Banks,,,,,
1/5/17,Darnell,Wright,OL,77,278,79,,,2.005,3.228,5.499,2.329,4.352,8.24,,26,96,45.8,63.68,56.31,86,252,63.04,Darnell Wright,,,,,
1/5/17,Davonde,Jackson,DL,71,270,74,,,1.824,2.978,5.092,2.636,4.902,8.137,,30.5,96,59.08,75.49,59.12,59,252,63.09,Davonde Jackson,,,,,
1/5/17,Thomas,Kennedy,OL,78,356,77,,,2.181,3.571,6.116,2.936,5.364,8.833,,22,85,45.56,76.12,68.07,59,249,62.2,Thomas Kennedy,,,,,
1/5/17,Carlos,Vettorello,OL,75,285,79,,,1.954,3.19,5.534,2.55,4.78,8.028,,29,96,50.72,73.37,59.59,67,251,62.63,Carlos Vettorello,,,,,
1/5/17,Larry,Clark,OL,77,298,79,,,1.903,3.187,5.569,2.639,4.924,8.405,,25.5,95,57.42,68.16,60.58,64,250,62.52,Larry Clark,,,,,
1/5/17,Johnny,Adams Jr.,RB,71,189,72,,,1.638,2.72,4.665,2.046,4.098,7.449,,37,129,57.1,66.59,58.53,70,253,63.14,Johnny Adams Jr.,,,,,
1/5/17,Hunter,Anthony,OL,79,328,80,,,2.091,3.591,6.487,2.468,4.866,9.212,,20.5,85,47.64,64.53,60.5,73,246,61.39,Hunter Anthony,,,,,
1/5/17,Alexander,Howie,OL,77,314,76,,,2.026,3.297,5.712,2.645,5.044,8.985,,27,83,50.14,75.65,57.53,63,246,61.49,Alexander Howie,,,,,
1/5/17,Davon,Wright,DL,74,282,75,,,1.856,3.082,5.202,2.591,4.86,8.361,,26,93,58.57,67.15,57.92,63,247,61.64,Davon Wright,,,,,
1/5/17,Terrick,Smalls,RB,69,192,71,,,1.688,2.778,4.723,2.205,4.143,7.461,,39,115,53.01,73.12,52.76,69,248,62,Terrick Smalls,,,,,
1/5/17,Marco,Brewer,OL,76,291,77,,,1.971,3.3,5.792,2.605,4.941,8.792,,28.5,94,50.46,73.2,59.1,62,245,61.13,Marco Brewer,,,,,
1/5/17,James,Gmiter,DL,77,310,78,,,2.056,3.351,5.769,2.694,5.029,8.34,,26.5,88,47.36,73.52,59.45,62,243,60.69,James Gmiter,,,,,
1/5/17,Juan,Licea,OL,70,301,73,,,2.045,3.397,5.911,2.735,5.152,8.487,,26.5,88,46.73,76.58,62.8,56,242,60.62,Juan Licea,,,,,
1/5/17,Shannon,Lambert,DL,74,290,74,,,1.924,3.161,5.516,2.571,5.045,7.946,,26.5,92,54.07,70.39,59.28,58,242,60.39,Shannon Lambert,,,,,
1/5/17,Luke,Ford,WR,78,246,78,,,1.743,2.945,5.08,2.384,4.621,7.769,,32,99,61.69,66.45,49.5,64,241,60.37,Luke Ford,,,,,
1/5/17,Jacob,Isaia,OL,76,265,,,,1.828,3.01,5.217,2.536,4.667,7.926,,25.5,98,57.6,59.87,55.11,67,239,59.83,Jacob Isaia,,,,,
1/5/17,Casey,Phillips,OL,78,277,79,,,1.957,3.228,5.432,2.514,4.742,8.581,,27.5,100,49.07,65.71,57.59,67,239,59.72,Casey Phillips,,,,,
1/5/17,Nathan,Latu,DL,76,230,78,,,1.769,2.963,5.079,2.37,4.566,7.831,,36.5,104,55.17,72.89,50.09,62,240,60,Nathan Latu,,,,,
1/5/17,Delone,Scaife,OL,75,297,79,,,1.956,3.235,5.568,2.878,5.285,8.763,,29.5,84,52.7,77.7,55.57,52,237,59.37,Delone Scaife,,,,,
1/5/17,Bryan,Hudson,OL,77,292,80,,,1.944,3.233,5.695,2.765,5.082,8.601,,26,97,52.78,67.54,60.28,57,238,59.39,Bryan Hudson,,,,,
1/5/17,George,Takacs,TE,79,233,78,,,1.721,2.886,5.014,2.43,4.576,7.426,,32.5,112,60.69,63.11,53.06,62,239,59.78,George Takacs,,,,,
1/5/17,Rafiti,Ghirmai,OL,78,287,79,,,1.895,3.159,5.537,2.63,5.024,7.955,,26,96,56,65.37,57.7,58,237,59.26,Rafiti Ghirmai,,,,,
1/5/17,Joseph,Kane,DL,75,266,74,,,1.909,3.158,5.393,2.56,4.918,7.783,,30.5,100,50.77,71.23,57.3,57,237,59.14,Joseph Kane,,,,,
1/5/17,Tate,Goodyear,DL,75,283,74,,,1.93,3.219,5.63,2.635,5.001,8.234,,25.5,96,52.27,65.61,59.11,58,235,58.73,Tate Goodyear,,,,,
1/5/17,Faatui,Tuitele,DL,75,277,79,,,2.015,3.275,5.615,2.499,4.709,7.752,,25.5,95,44.96,63.96,57.08,68,234,58.48,Faatui Tuitele,,,,,
1/5/17,Aj,Forbes,DL,75,283,77,,,2.049,3.392,5.881,2.242,4.639,8.63,,25,85,43.68,64.58,52.76,73,234,58.4,Aj Forbes,,,,,
1/5/17,Samiuela,Vakalahi,OL,75,296,76,,,1.942,3.201,5.523,2.736,5.185,8.696,,24,90,53.66,66.1,58.79,54,233,58.23,Samiuela Vakalahi,,,,,
1/5/17,Connor,Pay,OL,76,286,79,,,2.078,3.374,5.74,2.511,4.919,7.814,,28,95,42.32,70.8,58.47,62,233,58.28,Connor Pay,,,,,
1/5/17,Anthony,Marrone,OL,75,309,75,,,2.022,3.417,5.998,2.676,5.17,9.02,,24,79,49.63,69.68,55.6,57,232,58.04,Anthony Marrone,,,,,
1/5/17,John,Graves,DL,74,288,73,,,2.014,3.32,5.795,2.563,4.945,8.148,,25,91,46.81,66.75,58.22,61,233,58.19,John Graves,,,,,
1/5/17,Keilon,Elder,RB,68,204,71,,,1.738,2.888,4.956,2.389,4.496,7.454,,36,110,51.6,71.03,53.58,57,234,58.42,Keilon Elder,,,,,
1/5/17,Russell,Brown,WR,74,191,74,,,1.728,2.817,4.78,2.203,4.177,7.339,,37.5,121,49.15,65.8,52.03,67,234,58.52,Russell Brown,,,,,
1/5/17,Silas,Robinson,OL,76,296,76,,,2.053,3.361,5.807,2.639,4.993,9.084,,26.5,81,45.42,70.46,52.81,61,230,57.39,Silas Robinson,,,,,
1/5/17,Cameron,Hoelscher,LB,73,211,69,,,1.718,2.849,4.893,2.303,4.458,6.766,,34.5,107,55.25,65.91,49.59,61,232,57.93,Cameron Hoelscher,,,,,
1/5/17,Trace,Clopton,OL,74,285,77,,,2.049,3.34,5.836,2.607,5.014,8.618,,26,94,43.99,67.98,59.23,58,229,57.27,Trace Clopton,,,,,
1/5/17,Sam,Colantuoni,OG,75,307,75,,,2.119,3.486,6.025,2.911,5.336,8.613,,25.5,90,42.84,72.22,61.46,52,228,57.06,Sam Colantuoni,,,,,
1/5/17,Tyler,Davis,DT,73,261,75,,,1.959,3.22,5.542,2.68,5.032,8.852,,31.5,100,46.1,73.5,57.66,52,230,57.43,Tyler Davis,,,,,
1/5/17,Trey,Mcbride,WR,76,232,78,,,1.871,3.025,5.151,2.31,4.442,8.161,,33,102,47.03,66.23,49.42,68,230,57.62,Trey Mcbride,,,,,
1/5/17,Joshua,Booker,RB,70,219,74,,,1.79,2.955,5.045,2.418,4.586,7.667,,33,108,50.7,67.4,54.48,58,231,57.68,Joshua Booker,,,,,
1/5/17,Jashaun,Corbin,RB,71,192,74,,,1.702,2.791,4.72,2.003,4.112,7.445,,34.5,107,51.71,62.26,46.57,71,231,57.81,Jashaun Corbin,,,,,
1/5/17,Quandree,White,WR,70,201,74,,,1.762,2.886,5.003,2.417,4.48,7.605,,37,115,48.79,70.68,54.15,57,231,57.72,Quandree White,,,,,
1/5/17,John,Moran,DL,75,302,76,,,2.05,3.405,5.917,2.921,5.251,9.194,,24,89,46.55,67.75,59.67,53,227,56.84,John Moran,,,,,
1/5/17,Jake,Kradel,OL,77,283,79,,,2.012,3.281,5.614,2.708,5.056,8.326,,27,97,46.14,67.12,58.1,56,227,56.86,Jake Kradel,,,,,
1/5/17,Avonta,Crim,DB,73,190,75,,,1.571,2.635,4.637,2.207,4.238,6.861,,35.5,97,65.07,62.19,38.74,64,230,57.48,Avonta Crim,,,,,
1/5/17,Matthew,Hall,RT,79,291,81,,,2.03,3.38,5.852,2.875,5.372,7.853,,31,93,46.19,75.98,56.15,48,226,56.6,Matthew Hall,,,,,
1/5/17,Markeis,Colvin,WR,71,189,77,,,1.592,2.677,4.664,2.316,4.412,7.165,,35,112,62.2,62.47,48.73,56,230,57.44,Markeis Colvin,,,,,
1/5/17,Jacquez,Jones,LB,74,230,76,,,1.805,2.972,5.134,2.431,4.559,,,32,99,51.93,65.2,48.79,62,228,57.02,Jacquez Jones,,,,,
1/5/17,Angel,Rivera,DL,74,219,76,,,1.738,2.876,4.879,2.461,4.675,7.915,,32,116,55.39,62.18,55.93,55,228,57.09,Angel Rivera,,,,,
1/5/17,Payton,Wilson,LB,76,225,75,,,1.766,2.883,4.913,2.459,4.512,7.092,,30.5,109,54.24,59.16,51.77,63,228,56.97,Payton Wilson,,,,,
1/5/17,Joshua,Landry,DL,74,246,78,,,1.846,3.027,5.184,2.536,4.905,8.406,,32,98,51.93,69.61,52.09,53,227,56.75,Joshua Landry,,,,,
1/5/17,Chigoziem,Okonkwo,WR,74,211,75,,,1.783,2.926,4.942,2.39,4.504,7.856,,34.5,116,49.43,65.12,53.99,59,228,56.92,Chigoziem Okonkwo,,,,,
1/5/17,Colin,Maslin,DL,72,261,71,,,1.947,3.179,5.421,2.763,5.065,8.171,,29.5,97,46.95,70.17,56.72,51,225,56.32,Colin Maslin,,,,,
1/5/17,Dorian,Jones,LB,72,219,75,,,1.833,3.055,5.317,2.183,4.348,8.218,,31,102,47.22,61.7,49.44,68,227,56.64,Dorian Jones,,,,,
1/5/17,Sir'Zion,Dance,LB,70,218,76,,,1.81,3.016,5.216,2.392,4.595,8.217,,34,102,48.82,69.18,50.77,58,226,56.58,Sir'Zion Dance,,,,,
1/5/17,Jeremy,Tate,WR,76,209,80,,,1.767,2.928,5.016,2.349,4.335,8.084,,33.5,112,50.3,60.93,49.62,66,227,56.64,Jeremy Tate,,,,,
1/5/17,Lyndell,Hudson,OL,78,351,84,,,2.296,3.787,6.568,3.136,5.975,9.188,,24.5,75,38.51,79.9,61.09,42,222,55.41,Lyndell Hudson,,,,,
1/5/17,Eddie,Duggan,WR,75,203,75,,,1.813,2.955,5.01,2.365,4.348,7.725,,36.5,116,45.23,66.25,51.26,63,226,56.5,Eddie Duggan,,,,,
1/5/17,Mike,Bevino,LB,74,227,76,,,1.816,3.008,5.13,2.424,4.525,7.621,,30.5,103,50.33,61.29,50.37,63,225,56.18,Mike Bevino,,,,,
1/5/17,Esteban,De Leon,LB,72,214,69,,,1.699,2.853,4.908,2.272,4.506,7.614,,29.5,104,57.94,57.23,49.38,60,224,56.11,Esteban De Leon,,,,,
